Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Stabbur,Trad,24 R,gb3,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,★ Thimble,Trad,18,gb2,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,★ Pinpricks Of Blood,Trad,22,gb3,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,★ Wingspan,Mixed,23,gb3,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Drowsy Drivers Die,Trad,24,gb3,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Fitzroy Street,Sport,26,gb4,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Crucifixion,Trad,16,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Blasphemy,Mixed,22,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★★ Christian Crack,Trad,20,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★★ The Rack,Trad,18,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,The Bolt,Mixed,21,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Spasticus,Trad,5,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ No Wall At All,Mixed,22 X,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Nero,Trad,14,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Petronius,Trad,21,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Petro-Fy,Trad,24 R,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Tom Thumb,Trad,14,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Brutus,Trad,19,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Castration,Trad,16,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,What Have the Romans Done for Us?,Trad,12,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Toga,Trad,6,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,★ Flavius Maximus,Trad,15,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Roman Ite Domum,Trad,19,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,I've Got A Big Honker,Trad,20,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,The Martyr,Trad,16,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Welease Wodger,Trad,12,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Welease Witchard,Trad,12,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Welease Bwian,Trad,17,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,"People Called Romans, They Go The 'Ouse",Trad,21,gb3,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Incontinentia Buttocks,Trad,12,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Roaming Knows,Trad,14,gb2,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Hail Spagnum,Trad,11,gb1,"-36.76441, 141.84772"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,TheSharkfin,★★ tool bender,Boulder,16,gb2,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,TheSharkfin,★ dont chuck your shoes till it is over,Trad,18,gb2,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,TheSharkfin,milking the dorsal fin,Trad,5,gb1,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,TheSharkfin,★ spiderman savior,Trad,23,gb3,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,ThePimple,Master Chalk,Trad,15,gb2,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,ThePimple,I've Been a Bunny,Mixed,19,gb3,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,ThePimple,Unknown bolted line,Sport,,gb0,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,ThePimple,Squeeze Me Gently,Trad,21,gb3,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,ThePimple,"Gadoong, Gadoong",Trad,21,gb3,"-36.76365, 141.84581"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,★ Controlled Burn,Trad,21,gb3,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,★ Bermuda Triangle,Trad,20,gb3,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Thighs and Quivers,Trad,18,gb2,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Bridge of Thighs,Trad,19,gb3,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Left Hand Variant,Trad,12,gb1,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Right Hand Variant,Trad,11,gb1,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Uncle Bob’s Folly,Trad,10,gb1,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Dud Day Afternoon,Trad,14,gb2,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,Ddark Ddigit,Trad,20,gb3,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,A Sore Thumb,Trad,20,gb3,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,A Sore Finger,Trad,14,gb2,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,WhiteMiceWalls,The Shaker,Trad,7 R,gb1,"-36.76413, 141.84632"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,What's My Motivation,Trad,12,gb1,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Nempnett Thrubwell,Trad,12,gb1,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Grope Lane,Trad,12,gb1,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,"Angry, gun totin', meat eating people",Trad,18,gb2,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,The first six inches,Trad,20,gb3,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Voices in my head,Trad,20,gb3,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Someone shoulda shot Elvis back in '57,Trad,15,gb2,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Twelve Long Haired Friends of Jesus in a Short Tailed Microbus,Trad,15,gb2,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Gutless Gutless Bunny,Trad,20,gb3,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,UpperHunger,Groove Terminator,Trad,10,gb1,"-36.76386, 141.84494"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,Urban Sprawl,Trad,21,gb3,"-36.76383, 141.84528"
Australia,Victoria,NorthWest,Arapiles,KingRatArea,LightFingeredGully,Valley of the Deformed Pork Salesman,Mixed,23,gb3,"-36.76383, 141.84528"
