Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,13,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,13,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,9,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,7,gb1
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,SlanderWall,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Mixed,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,27,gb4
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,22 R,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Mixed,25,gb4
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,LeftFork,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,23 R,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,KingRatArea,KingRatGully,RightFork,Mixed,23 R,gb3
